X,Y,UNITDESC,ARTERIALCLASSCD,SIGNAL_TYPE,collision_count,streetlights,streetlights_height_avg,related_street_num,PVMTCONDINDX1_mean,SLOPE_PCT_mean,TRANCLASS_mean,SPEEDLIMIT_mean
-122.361529497,47.6203544740001,W THOMAS ST AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,3.0,0.0,20.0
-122.360493723,47.541061535,CROFT PL SW AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,9.0,0.0,20.0
-122.316847227,47.53548764,12TH AVE S AND S WEBSTER ST,0.0,NONE,0,1,45.0,1.0,0.0,0.0,0.0,20.0
-122.378552087,47.6392259180001,W ARMORY WAY AND DEAD END,0.0,NONE,0,0,0.0,1.0,15.0,1.0,0.0,20.0
-122.275733983,47.5212887480001,SPEAR PL S AND DEAD END 2,0.0,NONE,0,1,45.0,2.0,37.0,6.5,0.0,20.0
-122.336358879,47.6473606870001,WALLINGFORD AVE N AND DEAD END,0.0,NONE,0,1,50.0,1.0,72.0,7.0,0.0,20.0
-122.407813568,47.6650955900001,W LAWTON ST AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,63.0,2.0,0.0,20.0
-122.338577265,47.6469016930001,N NORTHLAKE PL AND N NORTHLAKE W WAY,2.0,NONE,1,1,60.0,1.0,56.0,0.0,0.0,20.0
-122.340282077,47.6977926750001,N 95TH ST AND DEAD END,0.0,NONE,0,1,50.0,1.0,100.0,8.0,0.0,20.0
-122.305964166,47.548299145,21ST AVE S AND DEAD END,0.0,NONE,0,1,40.0,1.0,85.0,9.0,0.0,20.0
-122.334505985,47.5318850530001,KENYON ON RP AND SR509 NB,1.0,NONE,0,0,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,48.333333333333336
-122.35227397,47.5611896390001,SW ALASKA ST AND DEAD END W,0.0,NONE,0,0,0.0,1.0,0.0,3.0,0.0,20.0
-122.404858319,47.675319792,NW 65TH ST AND DEAD END,0.0,NONE,0,0,0.0,1.0,39.0,5.0,0.0,20.0
-122.405362214,47.576695129,57TH AVE SW AND SW WINTHROP ST,0.0,NONE,0,1,47.0,4.0,59.0,8.5,0.0,20.0
-122.320034996,47.616420743,NAGLE PL AND E OLIVE ST,0.0, ,0,1,38.0,2.0,8.0,1.5,0.0,20.0
-122.334981029,47.5378816910001,1ST AV S BR SB AND SR509 SB,1.0,NONE,0,0,0.0,2.0,0.0,0.5,1.5,40.0
-122.289397593,47.531005039,34TH AVE S AND S MONROE ST,0.0, ,0,1,47.0,3.0,0.0,6.0,0.0,20.0
-122.334287969,47.6246937770001,FAIRVIEW AVE N AND MERCER ST,1.0,CITY,119,2,32.5,3.0,72.33333333333333,5.0,2.0,25.0
-122.295404878,47.718988864,31ST AVE NE AND LAKE CITY WAY NE,1.0,NONE,2,0,0.0,3.0,25.666666666666668,1.6666666666666667,1.3333333333333333,23.333333333333332
-122.334218776,47.5320411820001,OCCIDENTAL AVE S AND S KENYON ST,3.0,NONE,3,0,0.0,2.0,5.5,0.0,0.0,22.5
-122.405341743,47.577444278,57TH AVE SW AND DEAD END 1,0.0, ,0,0,0.0,1.0,0.0,16.0,0.0,20.0
-122.334692967,47.5375213240001,HOLDEN ST ON RP AND SR509 NB,1.0,NONE,0,0,0.0,1.0,98.0,0.0,3.0,40.0
-122.405388951,47.575833104,57TH AVE SW AND SW HANFORD ST,0.0,NONE,2,1,45.0,4.0,57.0,9.75,0.0,20.0
-122.351517991,47.561155781,DUWAMISH RIVER TRL AND SW ALASKA ST,0.0,NONE,0,1,40.0,3.0,0.0,1.3333333333333333,0.0,20.0
-122.315174838,47.594521877,MOUNTAINS TO SOUND TRL AND MTS GOLF CONNCT TRL,0.0, ,0,0,0.0,2.0,0.0,2.0,0.0,20.0
-122.291491086,47.5715882000001,S SPOKANE ST AND DEAD END,0.0, ,0,0,0.0,1.0,0.0,3.0,0.0,20.0
-122.402623288,47.6576784760001,W ELMORE ST AND DEAD END 4,0.0,NONE,0,0,0.0,1.0,37.0,3.0,0.0,20.0
-122.318051551,47.610399971,E MARION ST AND DEAD END,0.0, ,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.284768887,47.5261120380001,38TH AVE S AND S CLOVERDALE ST,3.0,NONE,1,1,45.0,3.0,85.66666666666667,6.666666666666667,0.0,23.333333333333332
-122.398626758,47.5812598580001,SW WAITE ST AND DEAD END,0.0,NONE,0,1,35.0,1.0,0.0,5.0,0.0,20.0
-122.341891768,47.5706258210001,DUWAMISH AVE S BR AND E MARG-DUWAMISH BR RP,2.0,NONE,0,0,0.0,1.0,0.0,0.0,0.0,25.0
-122.32140062,47.5777386350001,AIRPORT WAY S AND S FOREST ST,1.0,NONE,6,0,0.0,5.0,49.0,0.4,1.6,24.0
-122.347601313,47.6209080250001,5TH AVE N AND BROAD ST,1.0,CITY,48,0,0.0,3.0,39.333333333333336,2.6666666666666665,2.3333333333333335,25.0
-122.342318871,47.6280086080001,DEXTER AVE N AND WARD ST,2.0, ,0,0,0.0,2.0,72.0,0.5,3.0,25.0
-122.30543022,47.556913126,CHIEF SEALTH TRL AND COLUMBIA DR S,0.0, ,0,1,25.0,4.0,23.0,2.0,0.0,20.0
-122.28591417,47.5254498090001,37TH AVE S AND DEAD END 1,0.0, ,0,0,0.0,1.0,0.0,17.0,0.0,20.0
-122.26562019,47.5361419210001,BOWLYN PL S AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.390289272,47.692764616,26TH AVE NW AND DEAD END 2,0.0,NONE,0,1,47.0,1.0,0.0,0.0,0.0,20.0
-122.342311038,47.6288910210001,DEXTER AVE N AND PROSPECT ST,2.0, ,0,0,0.0,2.0,72.0,1.0,3.0,25.0
-122.334335828,47.625120693,FAIRVIEW AVE N AND ROY ST,1.0,NONE,2,2,34.0,3.0,85.33333333333333,4.0,2.0,23.333333333333332
-122.287119912,47.5267131780001,36TH AVE S AND DEAD END 7,0.0,NONE,0,0,0.0,1.0,83.0,0.0,0.0,20.0
-122.334344151,47.6259686220001,FAIRVIEW AVE N AND VALLEY UPPER ST,1.0,CITY,45,0,0.0,2.0,49.0,1.5,3.0,25.0
-122.399052024,47.57980926,52ND AVE SW AND SW PRITCHARD ST,0.0,NONE,0,1,47.0,3.0,15.666666666666666,4.666666666666667,0.0,20.0
-122.264695719,47.535485754,S FONTANELLE PL AND DEAD END,0.0,NONE,0,0,0.0,1.0,19.0,8.0,0.0,20.0
-122.335087063,47.7304903030001,N 140TH ST AND DEAD END 3,0.0, ,0,1,50.0,1.0,0.0,3.0,0.0,20.0
-122.334352915,47.625768776,FAIRVIEW AVE N AND VALLEY ST,1.0, ,4,0,0.0,4.0,47.5,2.5,3.0,23.75
-122.267287309,47.5354745760001,SEWARD PARK AVE S AND S FONTANELLE PL,2.0,NONE,0,1,50.0,3.0,61.666666666666664,3.3333333333333335,2.0,23.333333333333332
-122.307651117,47.5908001620001,MTS N RAINIER CONNCT TRL AND RAINIER AVE S,1.0,NONE,0,2,31.5,3.0,15.666666666666666,1.0,0.6666666666666666,23.333333333333332
-122.318886331,47.654355631,EASTLAKE PL NE AND NE PACIFIC ST,1.0, ,0,1,0.0,3.0,9.0,7.666666666666667,1.0,21.666666666666668
-122.398126049,47.517001264,SW 97TH ST AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,91.0,0.0,0.0,20.0
-122.39155028,47.5323204200001,46TH AVE SW AND SW KENYON ST,0.0,NONE,0,1,50.0,2.0,57.0,3.0,0.0,20.0
-122.390452343,47.5323130100001,45TH AVE SW AND DEAD END 3,0.0,NONE,0,1,50.0,1.0,100.0,1.0,0.0,20.0
-122.392690144,47.5323286650001,FAUNTLEROY WAY SW AND SW KENYON ST,2.0,NONE,3,1,55.0,3.0,53.0,3.0,1.3333333333333333,23.333333333333332
-122.353722211,47.5536887900001,15TH AVE SW AND SW BRANDON ST,1.0, ,0,1,40.0,2.0,25.0,4.0,0.0,20.0
-122.296709029,47.6065465940001,M L KING JR WAY AND TEMPLE PL,2.0,NONE,2,1,50.0,3.0,60.0,3.0,2.0,23.333333333333332
-122.395064943,47.5201162820001,SW BRACE POINT DR AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,7.0,0.0,20.0
-122.303548292,47.7188503940001,24TH AVE NE AND DEAD END 4,0.0,NONE,0,0,0.0,1.0,72.0,4.0,0.0,20.0
-122.387500076,47.520365316,CALIFORNIA AVE SW AND CALIFORNIA DR SW,0.0,NONE,0,0,0.0,2.0,44.0,8.5,0.0,20.0
-122.353375052,47.5318835790001,SW KENYON ST AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,0.0,13.0,0.0,20.0
-122.303271758,47.7181764000001,24TH AVE NE AND DEAD END 3,0.0,NONE,0,0,0.0,1.0,61.0,5.0,0.0,20.0
-122.315638981,47.527595671,13TH PL S AND S SULLIVAN ST,0.0, ,0,0,0.0,3.0,18.666666666666668,0.6666666666666666,0.0,20.0
-122.315829942,47.527294829,13TH PL S AND DALLAS AVE S,0.0, ,0,0,0.0,3.0,25.0,1.0,2.6666666666666665,20.0
-122.237176491,47.5095647370001,RAINIER AVE S AND CITY LIMITS,1.0,NONE,0,1,60.0,1.0,68.0,1.0,2.0,25.0
-122.380455152,47.701583816,VALMAY AVE NW AND NW 100TH ST,0.0,NONE,0,1,19.0,3.0,30.666666666666668,1.6666666666666667,0.0,20.0
-122.320309159,47.5249702900001,10TH AVE S AND DEAD END 3,0.0,NONE,0,1,30.0,1.0,53.0,7.0,0.0,20.0
-122.243268591,47.5096504590001,FOREST AVE S AND S RYAN ST,0.0,NONE,0,1,50.0,2.0,76.0,9.0,0.0,20.0
-122.31283008,47.5264415660001,16TH AVE S AND S CLOVERDALE ST,0.0,NONE,4,1,50.0,3.0,28.0,1.3333333333333333,0.0,20.0
-122.378493611,47.701580936,17TH AVE NW AND NW 100TH ST,0.0,NONE,1,1,19.0,3.0,20.0,3.3333333333333335,0.0,20.0
-122.328961317,47.7193799010001,1ST AVE NE AND CORLISS S AVE N,3.0, ,0,1,40.0,2.0,18.0,3.0,3.0,25.0
-122.312837177,47.526850181,16TH AVE S AND DALLAS AVE S,0.0,NONE,5,1,80.0,3.0,39.333333333333336,0.0,0.0,20.0
-122.319939994,47.6330458090001,10TH AVE E AND E GARFIELD ST,2.0,NONE,1,1,35.0,3.0,16.333333333333332,2.3333333333333335,1.3333333333333333,23.333333333333332
-122.328964534,47.719683414,1ST AVE NE AND CORLISS N AVE N,3.0, ,3,1,55.0,2.0,8.5,1.0,3.0,25.0
-122.25755537,47.5449193210001,S EDDY ST AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,47.0,4.0,0.0,20.0
-122.380867735,47.70157441,BAYARD AVE NW AND NW 100TH ST,0.0,NONE,0,1,19.0,4.0,44.25,5.5,0.0,20.0
-122.308867539,47.637105499,19TH AVE E AND E INTERLAKEN BLVD,0.0,NONE,1,1,47.0,2.0,59.5,9.0,0.0,20.0
-122.34090906,47.5319431880001,SW KENYON ST AND DEAD END 1,0.0,NONE,0,1,55.0,1.0,49.0,1.0,0.0,20.0
-122.316690513,47.705994079,10TH PL NE AND NE 106TH ST,0.0,NONE,0,1,50.0,2.0,82.0,5.0,0.0,20.0
-122.269694204,47.529310997,WABASH AVE S AND S ROSE ST,0.0, ,1,2,33.5,2.0,33.5,0.5,0.0,20.0
-122.380158752,47.6539865720001,16TH AVE W AND SHIP CANAL TRL,1.0,NONE,3,1,35.0,1.0,0.0,1.0,0.0,20.0
-122.315302047,47.5272863820001,S SULLIVAN ST AND DEAD END,0.0, ,0,0,0.0,1.0,0.0,0.0,0.0,20.0
-122.304571845,47.7247698950001,23RD AVE NE AND NE 133RD ST,0.0, ,1,1,45.0,3.0,25.666666666666668,3.3333333333333335,0.0,20.0
-122.323208567,47.706291422,5TH AVE NE AND NE 106TH ST,2.0,CITY,13,2,33.0,2.0,47.0,1.5,1.0,25.0
-122.384427309,47.505387769,42ND AVE SW AND SW 109TH ST,0.0,NONE,0,1,19.0,3.0,87.0,4.333333333333333,0.0,20.0
-122.387006164,47.506505986,44TH AVE SW AND DEAD END 6,0.0,NONE,0,0,0.0,1.0,0.0,5.0,0.0,20.0
-122.375459622,47.502439037,34TH AVE SW AND SW 113TH ST,0.0,NONE,0,2,40.0,2.0,18.0,2.0,0.0,20.0
-122.385786414,47.5053763380001,44TH AVE SW AND SW 109TH ST,0.0,NONE,0,1,19.0,2.0,43.5,3.0,0.0,20.0
-122.38177536,47.550725044,39TH AVE SW AND FAUNTLEROY S WAY SW,1.0,NONE,3,0,0.0,1.0,81.0,0.0,0.0,20.0
-122.382903937,47.5498741100001,40TH AVE SW AND FAUNTLEROY N WAY SW,1.0,NONE,2,0,0.0,1.0,79.0,1.0,0.0,20.0
-122.376192365,47.4992180080001,35TH AVE SW AND MARINE VIEW DR SW,3.0,NONE,0,1,40.0,2.0,32.5,3.0,3.0,25.0
-122.37347567,47.571950331,FAUNTLEROY WAY SW AND SW SPOKANE ST,0.0,NONE,2,1,50.0,2.0,42.5,6.5,0.0,20.0
-122.302026412,47.6449281440001,24TH AVE E AND DEAD END 2,4.0,NONE,0,1,35.0,1.0,0.0,1.0,0.0,20.0
-122.410884398,47.639579907,MAGNOLIA BLVD W AND W PARKMONT SR PL,3.0,NONE,0,0,0.0,2.0,14.5,0.0,0.0,25.0
-122.278671356,47.5134293090001,M L KING JR ER WAY S AND S NORFOLK ST,1.0,CITY,6,1,75.0,1.0,0.0,0.0,0.0,20.0
-122.282157525,47.5134039340001,40TH AVE S AND S NORFOLK ST,0.0,NONE,0,0,0.0,3.0,27.666666666666668,0.3333333333333333,0.0,20.0
-122.278932966,47.51342479,M L KING JR WR WAY S AND S NORFOLK ST,1.0,CITY,22,1,33.0,2.0,35.5,0.5,0.0,20.0
-122.321653682,47.5187249520001,S CAMBRIDGE ST AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,2.0,0.0,20.0
-122.405100017,47.635895093,MAGNOLIA BLVD W AND W HOWE W ST,3.0,NONE,1,0,0.0,2.0,46.0,4.0,0.0,25.0
-122.413627121,47.6417568740001,MAGNOLIA BLVD W AND W MONTFORT PL,3.0,NONE,0,0,0.0,3.0,24.0,4.333333333333333,0.0,23.333333333333332
-122.366209138,47.707456655,8TH AVE NW AND DEAD END 1,0.0,NONE,0,1,45.0,1.0,81.0,1.0,0.0,20.0
-122.400316417,47.633791896,34TH CT W AND MAGNOLIA BLVD W,3.0,NONE,1,0,0.0,3.0,37.333333333333336,3.0,0.0,23.333333333333332
-122.407796091,47.63767255,MAGNOLIA BLVD W AND MONTAVISTA PL W,3.0,NONE,0,0,0.0,3.0,47.333333333333336,3.6666666666666665,0.0,25.0
-122.412813853,47.6411121580001,MAGNOLIA BLVD W AND W GLENMONT LN,3.0,NONE,0,0,0.0,3.0,9.333333333333334,4.666666666666667,0.0,23.333333333333332
-122.383462051,47.5880543440001,EDGEWOOD AVE SW AND FERRY AVE SW,0.0,NONE,0,1,55.0,3.0,44.666666666666664,10.333333333333334,0.0,20.0
-122.289225569,47.588834127,LAKE WASHINGTON BLVD S AND S ATLANTIC ST,0.0,NONE,0,1,28.0,3.0,57.0,6.333333333333333,0.0,20.0
-122.263769611,47.5594564690001,LAKE WASHINGTON BLVD S AND S ANGELINE ST,3.0,NONE,2,0,0.0,3.0,77.66666666666667,2.6666666666666665,0.0,23.333333333333332
-122.259938248,47.551546418,LAKE WASHINGTON BLVD S AND LAKE WASHINGTON WR BLVD S,3.0,NONE,0,0,0.0,2.0,39.5,0.0,0.0,25.0
-122.272009805,47.56768312,49TH AVE S AND LAKE WASHINGTON BLVD S,3.0,NONE,5,0,0.0,3.0,49.333333333333336,2.3333333333333335,0.0,23.333333333333332
-122.383198182,47.589095725,EDGEWOOD AVE SW AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,42.0,11.0,0.0,20.0
-122.270753671,47.567667128,50TH AVE S AND LAKE WASHINGTON BLVD S,3.0,NONE,9,1,40.0,3.0,69.33333333333333,2.3333333333333335,0.0,25.0
-122.381093685,47.5879999480001,VICTORIA AVE SW AND SW MASSACHUSETTS ST,0.0,NONE,0,0,0.0,2.0,37.5,6.0,0.0,20.0
-122.273231492,47.5686851830001,48TH AVE S AND LAKE WASHINGTON BLVD S,3.0,NONE,1,0,0.0,3.0,74.0,2.6666666666666665,0.0,23.333333333333332
-122.381905687,47.588015291,ARCH AVE SW AND SW MASSACHUSETTS ST,0.0,NONE,0,0,0.0,3.0,36.666666666666664,8.0,0.0,20.0
-122.26434291,47.560630088,LAKE WASHINGTON BLVD S AND S ALASKA ST,3.0,NONE,0,0,0.0,3.0,75.0,3.3333333333333335,0.0,23.333333333333332
-122.26939686,47.5673227240001,51ST AVE S AND LAKE WASHINGTON BLVD S,3.0,NONE,2,0,0.0,3.0,76.0,2.6666666666666665,0.0,23.333333333333332
-122.302621291,47.6050973920001,23RD AVE AND E TERRACE ST,1.0,NONE,4,2,24.5,3.0,88.33333333333333,7.0,1.3333333333333333,23.333333333333332
-122.395835511,47.550309902,ATLAS PL SW AND SW JUNEAU ST,0.0,NONE,1,1,45.0,2.0,93.5,5.0,0.0,20.0
-122.289109188,47.5911356230001,LAKE WASHINGTON BLVD S AND S IRVING ST,0.0,NONE,0,1,50.0,4.0,68.25,11.0,0.0,20.0
-122.277112121,47.570031999,46TH AVE S AND LAKE WASHINGTON BLVD S,3.0,NONE,1,0,0.0,3.0,63.666666666666664,1.3333333333333333,0.0,23.333333333333332
-122.383060753,47.588705121,EDGEWOOD AVE SW AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,0.0,6.0,0.0,20.0
-122.261194329,47.554802754,LAKE WASHINGTON BLVD S AND S DAWSON ST,3.0,NONE,0,1,35.0,3.0,70.66666666666667,2.3333333333333335,0.0,23.333333333333332
-122.382860779,47.5883509060001,FERRY AVE SW AND SW MASSACHUSETTS ST,0.0,NONE,0,0,0.0,3.0,54.333333333333336,8.0,0.0,20.0
-122.3913935,47.5411979890001,46TH AVE SW AND DEAD END 3,0.0,NONE,0,1,47.0,1.0,0.0,0.0,0.0,20.0
-122.39312678,47.5409148360001,47TH AVE SW AND DEAD END 5,0.0,NONE,0,1,40.0,1.0,27.0,5.0,0.0,20.0
-122.285695328,47.7330365930001,40TH AVE NE AND 41ST AVE NE,0.0,NONE,0,0,0.0,3.0,26.0,11.333333333333334,0.0,20.0
-122.377493094,47.647474786,16TH AVE W AND W BARRETT N ST,0.0,NONE,0,1,50.0,1.0,0.0,4.0,0.0,20.0
-122.378839089,47.647496957,17TH AVE W AND W BARRETT ST,0.0,NONE,0,1,50.0,2.0,38.0,3.5,0.0,20.0
-122.288913754,47.5697669480001,35TH AVE S AND S CHARLESTOWN ST,0.0,NONE,2,1,50.0,3.0,87.66666666666667,0.6666666666666666,0.0,20.0
-122.348437574,47.6307082120001,COMSTOCK PL AND DEAD END,0.0,NONE,0,0,0.0,1.0,57.0,11.0,0.0,20.0
-122.285702754,47.7326007250001,40TH AVE NE AND DEAD END 9,0.0,NONE,0,1,50.0,1.0,0.0,17.0,0.0,20.0
-122.373240991,47.5719663450001,SW SPOKANE ST AND DEAD END 1,0.0,NONE,0,1,47.0,1.0,0.0,0.0,0.0,20.0
-122.282244146,47.5242486550001,S TRENTON ST AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,0.0,16.0,0.0,20.0
-122.281194435,47.5242095730001,41ST AVE S AND S TRENTON ST,0.0,NONE,0,0,0.0,3.0,25.333333333333332,10.0,0.0,20.0
-122.34740762,47.648427708,N NORTHLAKE WAY AND DEAD END,0.0, ,0,1,30.0,1.0,0.0,2.0,0.0,20.0
-122.406041597,47.569762746,HILLCREST AVE SW AND DEAD END 1,0.0, ,0,1,19.0,1.0,0.0,8.0,0.0,20.0
-122.339546118,47.7187456280001,ASHWORTH AVE N AND DEAD END 3,0.0,NONE,0,0,0.0,1.0,0.0,3.0,0.0,20.0
-122.4055528,47.6722259430001,38TH AVE NW AND SEAVIEW AVE NW,2.0,CITY,7,1,33.0,3.0,56.666666666666664,2.6666666666666665,2.0,25.0
-122.405302396,47.6720063610001,SEAVIEW AVE NW AND 37TH PL NW,2.0, ,0,0,0.0,3.0,53.0,3.0,2.0,23.333333333333332
-122.313110644,47.550013784,15TH AVE S AND SWIFT AVE S,2.0,NONE,0,1,35.0,2.0,67.5,6.5,3.0,25.0
-122.344083002,47.623231124,AURORA AVE N AND REPUBLICAN ST,1.0,NONE,13,1,45.0,2.0,0.0,9.5,2.0,40.0
-122.345031226,47.6220647430001,6TH AVE N AND HARRISON ST,0.0,NONE,12,0,0.0,3.0,0.0,2.6666666666666665,0.0,20.0
-122.330296961,47.6251191650001,ROY ST AND DEAD END,0.0,NONE,0,1,35.0,1.0,0.0,11.0,0.0,20.0
-122.365989609,47.6568515000001,NW 41ST ST AND DEAD END,0.0,NONE,0,1,55.0,1.0,24.0,2.0,0.0,20.0
-122.343759134,47.6242679370001,AURORA AVE N AND AURORA AV SB OFF RP,1.0,NONE,3,0,0.0,2.0,0.0,3.0,2.0,40.0
-122.381066669,47.5856398980001,SW HILL ST AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,0.0,17.0,0.0,20.0
-122.380421578,47.5862351440001,VICTORIA AVE SW AND DEAD END,0.0,NONE,0,1,45.0,1.0,80.0,2.0,0.0,20.0
-122.298599001,47.658502415,WALLA WALLA RD NE AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.302328095,47.6613517740001,RAVENNA AVE NE AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,30.0,1.0,0.0,20.0
-122.343933733,47.623551553,AURORA AVE N AND AURORA AV NB OFF RP,1.0,NONE,0,1,35.0,2.0,0.0,11.5,2.0,40.0
-122.259027543,47.6407538170001,SR520 EB AND MID CHANNEL,4.0,NONE,0,0,0.0,2.0,0.0,0.0,0.0,50.0
-122.22788969,47.635798993,SR520 EB AND 84TH AVE NE OFF RP,4.0,NONE,0,0,0.0,1.0,0.0,0.0,0.0,50.0
-122.289454361,47.6450792000001,SR520 WB AND SR520 WB MONTLAKE BV OFF RP,4.0,NONE,0,0,0.0,1.0,0.0,0.0,0.0,50.0
-122.258977096,47.640904875,SR520 WB AND MID CHANNEL,4.0,NONE,0,0,0.0,2.0,0.0,0.0,0.0,50.0
-122.28955578,47.6249989730001,33RD AVE E AND E MERCER ST,0.0,NONE,0,1,14.0,3.0,56.333333333333336,10.666666666666666,0.0,20.0
-122.290180716,47.624998949,E MERCER ST AND DEAD END 3,0.0,NONE,0,2,25.0,1.0,53.0,8.0,0.0,20.0
-122.32605291,47.632303005,EASTLAKE AVE E AND FAIRVIEW AVE N,1.0,CITY,7,1,60.0,3.0,45.0,1.3333333333333333,2.3333333333333335,25.0
-122.309900634,47.634091325,17TH AVE E AND E GARFIELD ST,0.0,NONE,0,1,30.0,2.0,8.0,3.5,0.0,20.0
-122.316977192,47.640846153,12TH AVE E AND E MILLER ST,0.0,NONE,0,1,40.0,3.0,0.0,7.0,0.0,20.0
-122.28543126,47.6273129370001,37TH AVE E AND DEAD END 1,0.0,NONE,0,1,25.0,1.0,0.0,7.0,0.0,20.0
-122.286873361,47.6249855470001,36TH AVE E AND E MERCER ST,0.0,NONE,0,1,25.0,3.0,11.333333333333334,6.333333333333333,0.0,20.0
-122.316055015,47.6395594590001,13TH AVE E AND E LYNN E ST,0.0,NONE,0,1,50.0,1.0,0.0,11.0,0.0,20.0
-122.317104711,47.6420660310001,DELMAR DR E AND E INTERLAKEN BLVD,2.0,NONE,1,1,35.0,3.0,53.666666666666664,2.0,2.0,23.333333333333332
-122.288209997,47.6249911670001,34TH AVE E AND E MERCER ST,0.0,NONE,1,1,25.0,3.0,17.666666666666668,5.666666666666667,0.0,20.0
-122.31794888,47.6408409360001,11TH AVE E AND E MILLER S ST,0.0,NONE,0,1,50.0,2.0,0.0,6.5,0.0,20.0
-122.416404069,47.6504713400001,PERKINS LN W AND W BERTONA ST,0.0,NONE,0,1,47.0,3.0,16.0,10.0,0.0,20.0
-122.31698588,47.643635004,BOYER AVE E AND BOYER UPPER AVE E,3.0,NONE,0,1,35.0,2.0,84.0,0.5,3.0,25.0
-122.417897294,47.6504768840001,W BERTONA ST AND DEAD END 2,0.0,NONE,0,1,24.0,1.0,0.0,19.0,0.0,20.0
-122.314676962,47.640989979,EVERETT AVE E AND DEAD END S,0.0,NONE,0,0,0.0,1.0,0.0,10.0,0.0,20.0
-122.316079843,47.64081687,13TH AVE E AND E MILLER ST,0.0,NONE,0,1,45.0,2.0,0.0,9.0,0.0,20.0
-122.360297765,47.5596095180001,21ST AVE SW AND 22ND AVE SW,2.0,NONE,8,1,55.0,3.0,55.0,3.6666666666666665,3.3333333333333335,23.333333333333332
-122.361688898,47.5626594450001,22ND AVE SW AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,0.0,21.0,0.0,20.0
-122.262191986,47.674991468,NE 64TH ST AND DEAD END,0.0, ,0,1,50.0,1.0,81.0,4.0,4.0,20.0
-122.252983597,47.589829826,MID CHANNEL AND MOUNTAINS TO SOUND TRL,0.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.230771196,47.5872417750001,I90 EB AND MID CHANNEL,5.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,60.0
-122.248870339,47.5063279250001,68TH AVE S AND S BANGOR ST,0.0,NONE,0,1,47.0,2.0,0.0,8.0,0.0,20.0
-122.341823495,47.6839314170001,WINONA AVE N AND N 76TH ST,2.0,NONE,2,1,35.0,4.0,83.25,1.5,0.0,22.5
-122.284253566,47.535835659,S LYON CT AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.284253792,47.536166166,S LYON CT AND S HOLLY PARK DR,0.0, ,0,1,35.0,2.0,0.0,2.5,0.0,20.0
-122.345903296,47.6220684300001,BROAD ST AND HARRISON ST,1.0,NONE,12,0,0.0,1.0,70.0,2.0,3.0,25.0
-122.291097089,47.7337493860001,35TH AVE NE AND NE 145TH ST,3.0,NONE,0,1,55.0,3.0,62.666666666666664,5.333333333333333,1.0,23.333333333333332
-122.356621999,47.5564402110001,SW HUDSON ST AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,0.0,7.0,0.0,20.0
-122.392165765,47.639517658,W LYNN PL AND DEAD END,0.0,NONE,0,1,35.0,1.0,67.0,7.0,0.0,20.0
-122.35494798,47.556100649,16TH AVE SW AND SW DAWSON ST,2.0,NONE,11,1,47.0,2.0,48.5,9.0,3.0,25.0
-122.319633372,47.599656317,10TH AVE S AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,0.0,20.0,0.0,20.0
-122.319045937,47.6001269920001,10TH AVE S AND S MAIN ST,0.0, ,0,0,0.0,3.0,8.333333333333334,7.333333333333333,0.0,20.0
-122.355400788,47.700181209,GREENWOOD AVE N AND N GREENWOOD CIR,2.0,NONE,1,1,40.0,3.0,54.0,5.333333333333333,1.3333333333333333,23.333333333333332
-122.33715073,47.6185268930001,DENNY WAY AND TERRY AVE,1.0,NONE,51,1,35.0,3.0,59.666666666666664,8.0,2.0,23.333333333333332
-122.286249513,47.5996407260001,LAKESIDE AVE S AND S LESCHI PL,3.0,NONE,2,0,0.0,4.0,60.5,2.0,2.25,22.5
-122.347373786,47.6759778430001,WOODLAND PL N AND N 65TH ST,2.0,NONE,4,2,0.0,3.0,56.0,1.3333333333333333,2.0,25.0
-122.358011589,47.5205363210001,18TH N AVE SW AND DELRIDGE WAY SW,1.0,NONE,0,0,0.0,2.0,40.5,0.5,1.5,25.0
-122.343623619,47.6175280640001,BOREALIS AVE AND BATTERY ST,1.0,CITY,48,0,0.0,1.0,0.0,1.0,0.0,25.0
